https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume USDT,tradecount
1640131200000,2021-12-22 00:00:00,AAVE/USDT,185.90000000,216.50000000,185.70000000,206.50000000,285902.03700000,58575112.51340000,284192
1640044800000,2021-12-21 00:00:00,AAVE/USDT,181.00000000,186.70000000,178.80000000,185.90000000,92763.40600000,16933766.43500000,72602
1639958400000,2021-12-20 00:00:00,AAVE/USDT,183.30000000,186.30000000,167.20000000,181.00000000,105734.13200000,18586271.95580000,93545
1639872000000,2021-12-19 00:00:00,AAVE/USDT,193.00000000,193.30000000,182.10000000,183.30000000,92553.82900000,17342458.41290000,66798
1639785600000,2021-12-18 00:00:00,AAVE/USDT,187.40000000,202.00000000,182.70000000,193.10000000,389522.75000000,75432188.92680000,290668
1639699200000,2021-12-17 00:00:00,AAVE/USDT,174.10000000,188.70000000,162.00000000,187.30000000,144892.63400000,25237465.94710000,121660
1639612800000,2021-12-16 00:00:00,AAVE/USDT,172.80000000,181.00000000,172.20000000,174.20000000,88461.73900000,15629383.85890000,67507
1639526400000,2021-12-15 00:00:00,AAVE/USDT,169.30000000,175.70000000,158.90000000,172.90000000,128094.66800000,21566030.15820000,81297
1639440000000,2021-12-14 00:00:00,AAVE/USDT,162.30000000,170.30000000,158.40000000,169.50000000,87941.22700000,14448485.09590000,61710
1639353600000,2021-12-13 00:00:00,AAVE/USDT,179.70000000,180.80000000,157.60000000,162.30000000,92835.47400000,15525043.57295000,69242
1639267200000,2021-12-12 00:00:00,AAVE/USDT,181.10000000,182.50000000,175.60000000,179.90000000,54676.03500000,9832460.84080000,35633
1639180800000,2021-12-11 00:00:00,AAVE/USDT,166.80000000,181.10000000,162.70000000,181.10000000,79190.29900000,13747428.65950000,55552
1639094400000,2021-12-10 00:00:00,AAVE/USDT,176.60000000,181.40000000,166.30000000,166.90000000,135380.54600000,23708209.33400000,78257
1639008000000,2021-12-09 00:00:00,AAVE/USDT,203.40000000,203.90000000,176.50000000,176.70000000,136213.30800000,25762105.33480000,92338
1638921600000,2021-12-08 00:00:00,AAVE/USDT,186.80000000,203.60000000,179.30000000,203.40000000,166148.65900000,31389773.57360000,115872
1638835200000,2021-12-07 00:00:00,AAVE/USDT,184.50000000,197.30000000,180.60000000,186.90000000,163957.82900000,30938833.84580000,104623
1638748800000,2021-12-06 00:00:00,AAVE/USDT,191.60000000,191.80000000,167.90000000,184.60000000,300726.60300000,53604585.33450000,129382
1638662400000,2021-12-05 00:00:00,AAVE/USDT,202.80000000,206.20000000,186.60000000,191.60000000,110471.44900000,21658859.49320000,79519
1638576000000,2021-12-04 00:00:00,AAVE/USDT,225.50000000,226.20000000,159.20000000,202.80000000,408188.72910000,77185739.40305200,258161
1638489600000,2021-12-03 00:00:00,AAVE/USDT,244.60000000,246.10000000,217.60000000,225.60000000,99595.34330000,23366255.46146000,105643
1638403200000,2021-12-02 00:00:00,AAVE/USDT,250.50000000,250.80000000,240.10000000,244.70000000,75737.59600000,18544424.33410000,81558
1638316800000,2021-12-01 00:00:00,AAVE/USDT,256.80000000,268.80000000,249.10000000,250.70000000,112982.83500000,29625730.37350000,158416
1638230400000,2021-11-30 00:00:00,AAVE/USDT,249.70000000,264.10000000,244.40000000,256.70000000,153718.10600000,39239328.51750000,234277
1638144000000,2021-11-29 00:00:00,AAVE/USDT,238.60000000,251.20000000,233.10000000,249.70000000,80993.38700000,19514534.81384000,101215
1638057600000,2021-11-28 00:00:00,AAVE/USDT,232.90000000,239.10000000,218.30000000,238.60000000,76326.88500000,17485662.79010000,83988
1637971200000,2021-11-27 00:00:00,AAVE/USDT,232.80000000,243.40000000,229.90000000,232.90000000,66464.06900000,15777786.55200000,65818
1637884800000,2021-11-26 00:00:00,AAVE/USDT,263.20000000,263.80000000,225.40000000,232.80000000,194860.05630000,46460360.71855200,179899
1637798400000,2021-11-25 00:00:00,AAVE/USDT,254.20000000,264.10000000,252.20000000,263.10000000,123678.93500000,31985969.39710000,102524
1637712000000,2021-11-24 00:00:00,AAVE/USDT,269.80000000,272.10000000,251.10000000,254.30000000,111013.89070000,28725483.90425700,100262
1637625600000,2021-11-23 00:00:00,AAVE/USDT,263.60000000,277.60000000,261.30000000,269.80000000,181310.95600000,49031019.67300000,191454
1637539200000,2021-11-22 00:00:00,AAVE/USDT,266.70000000,268.80000000,256.20000000,263.80000000,112151.33900000,29448809.62750000,112804
1637452800000,2021-11-21 00:00:00,AAVE/USDT,274.10000000,274.30000000,264.00000000,266.40000000,96813.61500000,25987710.18600000,85367
1637366400000,2021-11-20 00:00:00,AAVE/USDT,279.30000000,280.90000000,267.20000000,274.10000000,101858.04400000,27953995.92090000,85158
1637280000000,2021-11-19 00:00:00,AAVE/USDT,262.70000000,280.60000000,257.80000000,279.10000000,102580.89900000,27783180.43620000,98970
1637193600000,2021-11-18 00:00:00,AAVE/USDT,284.40000000,288.40000000,255.20000000,262.50000000,130065.39000000,35369082.87490000,141408
1637107200000,2021-11-17 00:00:00,AAVE/USDT,278.10000000,287.90000000,267.50000000,284.50000000,130514.08500000,36271005.22850000,143993
1637020800000,2021-11-16 00:00:00,AAVE/USDT,301.70000000,301.80000000,263.70000000,278.20000000,226930.15600000,64048136.51490000,237771
1636934400000,2021-11-15 00:00:00,AAVE/USDT,315.30000000,317.30000000,299.10000000,301.70000000,119735.53400000,37099479.18930000,112393
1636848000000,2021-11-14 00:00:00,AAVE/USDT,312.60000000,317.60000000,309.60000000,315.10000000,84935.86400000,26603527.08310000,92004
1636761600000,2021-11-13 00:00:00,AAVE/USDT,308.50000000,314.50000000,302.80000000,312.60000000,79659.77400000,24605248.75550000,92933
1636675200000,2021-11-12 00:00:00,AAVE/USDT,311.80000000,313.80000000,295.90000000,308.60000000,117436.98600000,35935673.64000000,162857
1636588800000,2021-11-11 00:00:00,AAVE/USDT,312.40000000,319.20000000,307.10000000,311.90000000,97829.48000000,30681964.23750000,129018
1636502400000,2021-11-10 00:00:00,AAVE/USDT,336.50000000,346.70000000,295.20000000,312.60000000,262918.80400000,86019110.92610000,395805
1636416000000,2021-11-09 00:00:00,AAVE/USDT,332.20000000,349.90000000,326.30000000,336.50000000,260663.84300000,88723308.79230000,470570
1636329600000,2021-11-08 00:00:00,AAVE/USDT,319.90000000,335.40000000,318.50000000,332.00000000,123587.06500000,40362299.31610000,193347
1636243200000,2021-11-07 00:00:00,AAVE/USDT,318.30000000,323.80000000,316.20000000,319.90000000,65511.14500000,20971595.09470000,81805
1636156800000,2021-11-06 00:00:00,AAVE/USDT,326.40000000,327.30000000,307.10000000,318.20000000,114167.60300000,36125214.72560000,133699
1636070400000,2021-11-05 00:00:00,AAVE/USDT,332.80000000,347.00000000,323.90000000,326.40000000,171235.49400000,57646264.14720000,327274
1635984000000,2021-11-04 00:00:00,AAVE/USDT,325.20000000,335.70000000,313.00000000,332.80000000,160758.02200000,52010484.06580000,318626
1635897600000,2021-11-03 00:00:00,AAVE/USDT,324.90000000,326.30000000,311.10000000,325.20000000,150808.62600000,48088518.75750000,217469
1635811200000,2021-11-02 00:00:00,AAVE/USDT,324.20000000,328.20000000,317.50000000,324.80000000,84076.80300000,27181732.67670000,100476
1635724800000,2021-11-01 00:00:00,AAVE/USDT,314.30000000,324.40000000,301.90000000,324.10000000,125073.51600000,39633359.00350000,135869
1635638400000,2021-10-31 00:00:00,AAVE/USDT,318.90000000,323.00000000,300.30000000,314.20000000,113464.75300000,35417650.45290000,102831
1635552000000,2021-10-30 00:00:00,AAVE/USDT,328.10000000,328.60000000,312.40000000,319.00000000,138900.95600000,44546800.63200000,119371
1635465600000,2021-10-29 00:00:00,AAVE/USDT,339.10000000,347.90000000,324.70000000,328.10000000,197835.86900000,66176289.46910000,182865
1635379200000,2021-10-28 00:00:00,AAVE/USDT,324.60000000,349.70000000,317.10000000,339.10000000,349511.77800000,115779883.46590000,274484
1635292800000,2021-10-27 00:00:00,AAVE/USDT,329.20000000,459.00000000,322.80000000,324.40000000,1345047.82810000,513139740.60545000,1112958
1635206400000,2021-10-26 00:00:00,AAVE/USDT,312.80000000,345.50000000,312.20000000,328.80000000,200765.33500000,66894971.01540000,305679
1635120000000,2021-10-25 00:00:00,AAVE/USDT,307.70000000,316.90000000,306.40000000,312.80000000,65895.45200000,20520973.05240000,59090
1635033600000,2021-10-24 00:00:00,AAVE/USDT,324.10000000,325.30000000,299.80000000,307.80000000,74284.83400000,23042617.65870000,76618
1634947200000,2021-10-23 00:00:00,AAVE/USDT,310.20000000,324.30000000,307.30000000,324.00000000,53868.19100000,17052398.39230000,62665
1634860800000,2021-10-22 00:00:00,AAVE/USDT,314.80000000,326.90000000,305.80000000,310.20000000,80197.24900000,25373765.41280000,80288
1634774400000,2021-10-21 00:00:00,AAVE/USDT,316.60000000,338.00000000,310.40000000,315.00000000,144828.40600000,46901812.43280000,218533
1634688000000,2021-10-20 00:00:00,AAVE/USDT,303.60000000,317.60000000,296.40000000,316.60000000,84115.77700000,25836183.85450000,99193
1634601600000,2021-10-19 00:00:00,AAVE/USDT,294.10000000,304.30000000,292.60000000,303.40000000,65804.57000000,19690152.84770000,56186
1634515200000,2021-10-18 00:00:00,AAVE/USDT,304.50000000,308.30000000,289.70000000,294.20000000,65271.96000000,19445148.80450000,62527
1634428800000,2021-10-17 00:00:00,AAVE/USDT,304.90000000,321.20000000,291.60000000,304.40000000,95845.84100000,29657246.08640000,106955
1634342400000,2021-10-16 00:00:00,AAVE/USDT,301.50000000,319.90000000,299.50000000,304.70000000,92924.88100000,28702472.78660000,97535
1634256000000,2021-10-15 00:00:00,AAVE/USDT,303.60000000,305.10000000,292.10000000,301.50000000,89407.89200000,26869431.87560000,74649
1634169600000,2021-10-14 00:00:00,AAVE/USDT,297.40000000,320.00000000,293.20000000,303.70000000,124887.08600000,37786455.14290000,126491
1634083200000,2021-10-13 00:00:00,AAVE/USDT,284.00000000,302.80000000,282.00000000,297.40000000,126532.22100000,36772716.53580000,115907
1633996800000,2021-10-12 00:00:00,AAVE/USDT,290.50000000,290.60000000,270.80000000,284.00000000,94921.81900000,26570918.42710000,77257
1633910400000,2021-10-11 00:00:00,AAVE/USDT,287.80000000,302.00000000,283.00000000,290.60000000,62940.68300000,18379028.59060000,55551
1633824000000,2021-10-10 00:00:00,AAVE/USDT,307.40000000,307.90000000,286.70000000,287.90000000,55289.41700000,16544989.09380000,53903
1633737600000,2021-10-09 00:00:00,AAVE/USDT,307.60000000,313.20000000,304.00000000,307.10000000,46230.58900000,14289809.08110000,36874
1633651200000,2021-10-08 00:00:00,AAVE/USDT,305.80000000,324.90000000,303.20000000,307.00000000,104166.53400000,32817915.69900000,105214
1633564800000,2021-10-07 00:00:00,AAVE/USDT,311.80000000,313.70000000,298.70000000,305.90000000,93383.70200000,28652083.31100000,80149
1633478400000,2021-10-06 00:00:00,AAVE/USDT,307.60000000,318.00000000,284.40000000,311.80000000,154231.11400000,46965843.52590000,139733
1633392000000,2021-10-05 00:00:00,AAVE/USDT,300.80000000,310.00000000,296.10000000,307.50000000,98805.70200000,29999296.33520000,77265
1633305600000,2021-10-04 00:00:00,AAVE/USDT,310.50000000,311.30000000,290.70000000,300.70000000,118833.01200000,35965122.36990000,88506
1633219200000,2021-10-03 00:00:00,AAVE/USDT,313.80000000,323.50000000,308.40000000,310.60000000,103424.99300000,32579591.48110000,79720
1633132800000,2021-10-02 00:00:00,AAVE/USDT,302.60000000,323.70000000,297.00000000,313.80000000,116618.89800000,36206764.39900000,110936
1633046400000,2021-10-01 00:00:00,AAVE/USDT,276.40000000,304.40000000,271.90000000,302.50000000,133316.66000000,38860683.17270000,102755
1632960000000,2021-09-30 00:00:00,AAVE/USDT,265.10000000,281.50000000,263.70000000,276.30000000,74430.13100000,20411601.84540000,52111
1632873600000,2021-09-29 00:00:00,AAVE/USDT,261.00000000,277.60000000,259.10000000,265.10000000,78559.27400000,21086487.43340000,55645
1632787200000,2021-09-28 00:00:00,AAVE/USDT,273.20000000,277.70000000,259.70000000,260.90000000,103469.35800000,27893729.83930000,67358
1632700800000,2021-09-27 00:00:00,AAVE/USDT,293.40000000,309.50000000,272.90000000,273.40000000,121832.49700000,35656692.04730000,93211
1632614400000,2021-09-26 00:00:00,AAVE/USDT,274.30000000,300.60000000,252.00000000,293.30000000,199488.43610000,55991778.18759900,147368
1632528000000,2021-09-25 00:00:00,AAVE/USDT,280.70000000,284.10000000,268.00000000,274.30000000,82396.75800000,22807494.26560000,67685
1632441600000,2021-09-24 00:00:00,AAVE/USDT,308.90000000,311.90000000,262.10000000,280.80000000,180971.26000000,51326134.16420000,119292
1632355200000,2021-09-23 00:00:00,AAVE/USDT,301.80000000,309.70000000,294.00000000,308.90000000,99137.57100000,30030140.75690000,73961
1632268800000,2021-09-22 00:00:00,AAVE/USDT,271.50000000,303.70000000,266.00000000,301.90000000,165992.04800000,47961251.56740000,98491
1632182400000,2021-09-21 00:00:00,AAVE/USDT,291.90000000,306.90000000,259.90000000,271.70000000,172544.37240000,49432313.63500700,118811
1632096000000,2021-09-20 00:00:00,AAVE/USDT,340.00000000,341.00000000,287.70000000,291.90000000,217271.39220000,66848771.91725300,152718
1632009600000,2021-09-19 00:00:00,AAVE/USDT,355.30000000,358.00000000,335.00000000,340.00000000,88851.51500000,30890186.22420000,70324
1631923200000,2021-09-18 00:00:00,AAVE/USDT,353.90000000,369.00000000,346.80000000,355.10000000,103616.38200000,37216389.39060000,72645
1631836800000,2021-09-17 00:00:00,AAVE/USDT,383.90000000,390.00000000,350.20000000,353.90000000,159639.02300000,58750695.11860000,129034
1631750400000,2021-09-16 00:00:00,AAVE/USDT,414.50000000,414.90000000,370.60000000,384.00000000,238619.16800000,94199663.42880000,254354
1631664000000,2021-09-15 00:00:00,AAVE/USDT,384.70000000,418.00000000,376.10000000,414.50000000,277562.71700000,109021540.95970000,312130
1631577600000,2021-09-14 00:00:00,AAVE/USDT,331.00000000,390.70000000,327.60000000,384.70000000,292237.49500000,106229863.05378000,312869
1631491200000,2021-09-13 00:00:00,AAVE/USDT,333.30000000,337.40000000,303.10000000,330.90000000,137457.19000000,43746151.27886900,114158
1631404800000,2021-09-12 00:00:00,AAVE/USDT,328.60000000,348.70000000,321.60000000,333.30000000,112163.68500000,37724902.75160000,107985
1631318400000,2021-09-11 00:00:00,AAVE/USDT,312.10000000,340.10000000,310.70000000,328.60000000,99820.36900000,32468190.07510000,92113
1631232000000,2021-09-10 00:00:00,AAVE/USDT,330.60000000,340.20000000,304.30000000,312.20000000,155908.73120000,50258545.44327700,113379
1631145600000,2021-09-09 00:00:00,AAVE/USDT,330.60000000,350.70000000,324.30000000,330.50000000,150482.95700000,50819332.60730000,124305
1631059200000,2021-09-08 00:00:00,AAVE/USDT,346.70000000,353.20000000,311.80000000,330.50000000,239682.59500000,80291045.51070000,164533
1630972800000,2021-09-07 00:00:00,AAVE/USDT,408.70000000,409.40000000,309.10000000,346.70000000,328526.73290000,117357868.48903100,299951
1630886400000,2021-09-06 00:00:00,AAVE/USDT,416.90000000,425.00000000,395.00000000,408.70000000,143054.61500000,59054289.26080000,154397
1630800000000,2021-09-05 00:00:00,AAVE/USDT,398.00000000,425.70000000,394.60000000,416.80000000,178856.84990000,74452946.80622800,233034
1630713600000,2021-09-04 00:00:00,AAVE/USDT,395.00000000,406.70000000,390.60000000,397.80000000,89592.69600000,35728090.40450000,90092
1630627200000,2021-09-03 00:00:00,AAVE/USDT,399.30000000,408.00000000,387.80000000,395.00000000,127761.84900000,50821151.64210000,129750
1630540800000,2021-09-02 00:00:00,AAVE/USDT,413.20000000,415.00000000,398.80000000,399.40000000,103052.85140000,41829070.55465600,119139
1630454400000,2021-09-01 00:00:00,AAVE/USDT,391.70000000,414.20000000,381.90000000,413.10000000,231975.59850000,93103821.74781900,273028
1630368000000,2021-08-31 00:00:00,AAVE/USDT,357.90000000,398.20000000,350.50000000,391.70000000,216322.43960000,81712273.24081100,243432
1630281600000,2021-08-30 00:00:00,AAVE/USDT,363.90000000,377.00000000,345.90000000,357.60000000,114782.01100000,41475623.01740000,110633
1630195200000,2021-08-29 00:00:00,AAVE/USDT,367.10000000,377.50000000,355.50000000,364.10000000,83041.75660000,30223758.69333900,80047
1630108800000,2021-08-28 00:00:00,AAVE/USDT,372.60000000,375.90000000,361.70000000,367.20000000,64113.91200000,23541975.33171900,53407
1630022400000,2021-08-27 00:00:00,AAVE/USDT,350.50000000,375.40000000,343.80000000,372.80000000,113318.63670000,40963736.11122700,94130
1629936000000,2021-08-26 00:00:00,AAVE/USDT,384.17000000,389.30000000,340.90000000,350.70000000,112812.22710000,40594565.64854800,103328
1629849600000,2021-08-25 00:00:00,AAVE/USDT,377.98000000,386.12000000,363.50000000,384.16000000,103418.25010000,38951050.22287400,107721
1629763200000,2021-08-24 00:00:00,AAVE/USDT,408.35000000,414.01000000,370.00000000,377.97000000,117344.30490000,46059176.89694600,137880
1629676800000,2021-08-23 00:00:00,AAVE/USDT,400.98000000,415.49000000,399.13000000,408.35000000,130982.40440000,53580151.49513400,158106
1629590400000,2021-08-22 00:00:00,AAVE/USDT,399.91000000,408.63000000,385.75000000,400.98000000,83066.01890000,33080104.73412900,102877
1629504000000,2021-08-21 00:00:00,AAVE/USDT,409.27000000,415.84000000,393.25000000,399.91000000,137607.94900000,55854244.36707700,149849
1629417600000,2021-08-20 00:00:00,AAVE/USDT,405.31000000,420.82000000,403.22000000,409.20000000,143871.08600000,59095970.63553100,176343
1629331200000,2021-08-19 00:00:00,AAVE/USDT,380.25000000,405.40000000,370.49000000,405.40000000,148762.63760000,57204503.62092800,133587
1629244800000,2021-08-18 00:00:00,AAVE/USDT,381.44000000,397.55000000,361.27000000,380.22000000,218560.94580000,83450095.44835800,174837
1629158400000,2021-08-17 00:00:00,AAVE/USDT,412.59000000,448.44000000,380.52000000,381.46000000,263870.28270000,109974342.61550600,374022
1629072000000,2021-08-16 00:00:00,AAVE/USDT,410.14000000,446.66000000,407.87000000,412.59000000,265650.03730000,113798127.87421200,366423
1628985600000,2021-08-15 00:00:00,AAVE/USDT,414.39000000,416.11000000,391.24000000,410.27000000,124038.81210000,49855767.14458200,129651
1628899200000,2021-08-14 00:00:00,AAVE/USDT,427.52000000,428.25000000,404.15000000,414.38000000,104107.12260000,43243307.29044300,143490
1628812800000,2021-08-13 00:00:00,AAVE/USDT,392.27000000,428.28000000,387.87000000,427.50000000,145749.78850000,60713991.82022400,173837
1628726400000,2021-08-12 00:00:00,AAVE/USDT,402.62000000,417.92000000,375.93000000,392.17000000,140282.89850000,55653757.91529900,163664
1628640000000,2021-08-11 00:00:00,AAVE/USDT,383.99000000,420.00000000,382.60000000,402.42000000,202514.70590000,82492607.50860600,255007
1628553600000,2021-08-10 00:00:00,AAVE/USDT,374.02000000,400.00000000,367.86000000,384.14000000,168365.75130000,64753883.08116400,202519
1628467200000,2021-08-09 00:00:00,AAVE/USDT,360.82000000,384.86000000,347.36000000,374.01000000,141330.96130000,52228161.59904800,152714
1628380800000,2021-08-08 00:00:00,AAVE/USDT,385.12000000,389.45000000,352.00000000,360.72000000,123004.40700000,45681191.21073300,125461
1628294400000,2021-08-07 00:00:00,AAVE/USDT,369.76000000,400.02000000,365.10000000,385.07000000,201211.63160000,76759978.80515000,279063
1628208000000,2021-08-06 00:00:00,AAVE/USDT,372.97000000,379.48000000,356.95000000,369.60000000,175602.38330000,64646978.01601500,163306
1628121600000,2021-08-05 00:00:00,AAVE/USDT,339.01000000,383.00000000,336.87000000,372.78000000,381289.32820000,137264631.10597800,459655
1628035200000,2021-08-04 00:00:00,AAVE/USDT,308.49000000,343.00000000,300.26000000,339.02000000,162734.42320000,52520612.01708800,175910
1627948800000,2021-08-03 00:00:00,AAVE/USDT,320.32000000,324.04000000,301.97000000,308.74000000,113981.44500000,35319962.11965600,87510
1627862400000,2021-08-02 00:00:00,AAVE/USDT,316.38000000,329.02000000,309.01000000,320.40000000,113543.72480000,36347154.85973500,102966
1627776000000,2021-08-01 00:00:00,AAVE/USDT,331.11000000,339.59000000,313.51000000,316.38000000,152042.08040000,50057603.13138700,163308
1627689600000,2021-07-31 00:00:00,AAVE/USDT,320.39000000,333.00000000,312.69000000,331.10000000,129435.47440000,41475499.95359700,129362
1627603200000,2021-07-30 00:00:00,AAVE/USDT,312.00000000,323.85000000,300.00000000,320.49000000,178825.66180000,55873978.49019700,142413
1627516800000,2021-07-29 00:00:00,AAVE/USDT,298.04000000,315.75000000,292.41000000,312.00000000,164845.90960000,50283555.02565400,120218
1627430400000,2021-07-28 00:00:00,AAVE/USDT,299.98000000,309.00000000,292.02000000,297.92000000,188239.94380000,56483669.56335400,130197
1627344000000,2021-07-27 00:00:00,AAVE/USDT,302.53000000,312.36000000,283.29000000,299.94000000,323347.19870000,96433274.08535400,196196
1627257600000,2021-07-26 00:00:00,AAVE/USDT,287.89000000,335.52000000,285.66000000,302.43000000,462405.86750000,147006462.78677100,379875
1627171200000,2021-07-25 00:00:00,AAVE/USDT,287.89000000,293.18000000,271.90000000,288.07000000,142260.15450000,40243201.41141600,91626
1627084800000,2021-07-24 00:00:00,AAVE/USDT,289.99000000,299.05000000,280.85000000,287.67000000,176431.36280000,51277465.80241400,120951
1626998400000,2021-07-23 00:00:00,AAVE/USDT,278.54000000,293.00000000,268.00000000,290.00000000,218991.40700000,61590177.07872000,152300
1626912000000,2021-07-22 00:00:00,AAVE/USDT,259.45000000,280.33000000,256.67000000,278.66000000,225622.72760000,60639509.46295700,155722
1626825600000,2021-07-21 00:00:00,AAVE/USDT,223.39000000,263.48000000,216.99000000,259.45000000,247998.96930000,60787289.50323000,153030
1626739200000,2021-07-20 00:00:00,AAVE/USDT,238.45000000,242.41000000,212.54000000,223.03000000,191015.86020000,42535420.79510400,99444
1626652800000,2021-07-19 00:00:00,AAVE/USDT,253.88000000,255.99000000,232.93000000,238.51000000,147774.60780000,35753233.45389900,81768
1626566400000,2021-07-18 00:00:00,AAVE/USDT,253.14000000,267.96000000,250.69000000,253.68000000,107331.60640000,27840295.87866000,70082
1626480000000,2021-07-17 00:00:00,AAVE/USDT,253.14000000,259.06000000,245.01000000,253.14000000,132529.37760000,33426748.88187700,79306
1626393600000,2021-07-16 00:00:00,AAVE/USDT,272.28000000,279.79000000,252.20000000,253.13000000,159349.19790000,42179701.92945900,100794
1626307200000,2021-07-15 00:00:00,AAVE/USDT,279.34000000,288.38000000,265.38000000,272.30000000,247936.75410000,68226002.62688500,138754
1626220800000,2021-07-14 00:00:00,AAVE/USDT,271.23000000,285.59000000,251.85000000,279.29000000,300658.57600000,81160253.65118100,164677
1626134400000,2021-07-13 00:00:00,AAVE/USDT,296.73000000,297.74000000,267.45000000,271.23000000,196443.93730000,55666837.56645800,112939
1626048000000,2021-07-12 00:00:00,AAVE/USDT,305.10000000,321.95000000,291.18000000,296.73000000,249947.84670000,76845224.29023500,164225
1625961600000,2021-07-11 00:00:00,AAVE/USDT,294.66000000,311.00000000,286.03000000,305.09000000,171310.89250000,51440949.51391700,115461
1625875200000,2021-07-10 00:00:00,AAVE/USDT,303.07000000,311.87000000,288.21000000,294.70000000,181454.03350000,54179514.59655600,112592
1625788800000,2021-07-09 00:00:00,AAVE/USDT,291.34000000,314.72000000,276.00000000,303.00000000,414420.67900000,122798463.46435800,239538
1625702400000,2021-07-08 00:00:00,AAVE/USDT,314.76000000,315.68000000,275.96000000,291.36000000,541972.36490000,160217718.58474500,272599
1625616000000,2021-07-07 00:00:00,AAVE/USDT,316.49000000,331.70000000,310.06000000,314.83000000,301732.43670000,96893100.02579500,218858
1625529600000,2021-07-06 00:00:00,AAVE/USDT,308.10000000,347.53000000,308.06000000,316.49000000,680686.43980000,223166172.36131400,478196
1625443200000,2021-07-05 00:00:00,AAVE/USDT,277.00000000,318.40000000,260.42000000,308.22000000,595969.28720000,170563848.06794000,326017
1625356800000,2021-07-04 00:00:00,AAVE/USDT,259.41000000,289.90000000,248.03000000,277.00000000,287632.63230000,78466324.73447100,178073
1625270400000,2021-07-03 00:00:00,AAVE/USDT,234.05000000,267.08000000,227.75000000,259.42000000,275045.42190000,69695918.49256300,174013
1625184000000,2021-07-02 00:00:00,AAVE/USDT,230.18000000,234.96000000,215.62000000,234.12000000,183917.22910000,41470830.35063900,88933
1625097600000,2021-07-01 00:00:00,AAVE/USDT,250.96000000,253.02000000,227.22000000,230.17000000,234518.73540000,56171198.44029400,120428
1625011200000,2021-06-30 00:00:00,AAVE/USDT,238.03000000,252.58000000,219.71000000,251.08000000,273789.07010000,63957746.60711000,137684
1624924800000,2021-06-29 00:00:00,AAVE/USDT,227.32000000,253.32000000,226.04000000,238.22000000,280295.68930000,67977222.40982100,156439
1624838400000,2021-06-28 00:00:00,AAVE/USDT,202.93000000,233.22000000,200.62000000,227.37000000,261935.83800000,57188272.73353400,135658
1624752000000,2021-06-27 00:00:00,AAVE/USDT,187.17000000,203.29000000,183.06000000,202.87000000,206406.77830000,39949093.86929300,99464
1624665600000,2021-06-26 00:00:00,AAVE/USDT,186.76000000,193.37000000,176.32000000,187.29000000,163389.72620000,29985620.50739200,85013
1624579200000,2021-06-25 00:00:00,AAVE/USDT,211.37000000,214.86000000,185.12000000,186.86000000,192411.99390000,37857787.83280500,103483
1624492800000,2021-06-24 00:00:00,AAVE/USDT,207.53000000,218.38000000,193.08000000,211.28000000,223463.37880000,45714740.05148700,105356
1624406400000,2021-06-23 00:00:00,AAVE/USDT,206.14000000,229.65000000,196.90000000,207.65000000,365959.38910000,79080107.41542700,170021
1624320000000,2021-06-22 00:00:00,AAVE/USDT,212.69000000,224.00000000,170.10000000,206.12000000,572892.02200000,113226864.54545700,249620
1624233600000,2021-06-21 00:00:00,AAVE/USDT,272.85000000,275.75000000,206.00000000,212.64000000,299648.88680000,69942372.47652500,169606
1624147200000,2021-06-20 00:00:00,AAVE/USDT,254.68000000,277.24000000,242.07000000,272.67000000,148498.38310000,38591783.89756200,102766
1624060800000,2021-06-19 00:00:00,AAVE/USDT,265.08000000,270.10000000,254.38000000,254.59000000,80174.91780000,21093061.42022400,55859
1623974400000,2021-06-18 00:00:00,AAVE/USDT,293.25000000,293.77000000,252.74000000,265.11000000,146028.06760000,39383666.56182700,91478
1623888000000,2021-06-17 00:00:00,AAVE/USDT,290.72000000,305.49000000,285.16000000,293.21000000,69912.57600000,20656676.92666700,55339
1623801600000,2021-06-16 00:00:00,AAVE/USDT,311.69000000,313.98000000,287.35000000,290.71000000,95598.85350000,28715714.17457300,79973
1623715200000,2021-06-15 00:00:00,AAVE/USDT,318.20000000,327.48000000,306.78000000,311.78000000,106084.08460000,33714257.34246100,81102
1623628800000,2021-06-14 00:00:00,AAVE/USDT,316.30000000,336.49000000,308.57000000,318.19000000,180494.17620000,57677237.16530700,156798
1623542400000,2021-06-13 00:00:00,AAVE/USDT,278.55000000,318.18000000,266.68000000,316.27000000,182230.20440000,52851713.60130000,121417
1623456000000,2021-06-12 00:00:00,AAVE/USDT,285.53000000,289.37000000,265.68000000,278.49000000,136891.93890000,37933654.53376600,90002
1623369600000,2021-06-11 00:00:00,AAVE/USDT,310.41000000,315.20000000,280.52000000,285.33000000,128679.16190000,38633840.46074200,90031
1623283200000,2021-06-10 00:00:00,AAVE/USDT,338.99000000,339.99000000,303.84000000,310.29000000,118220.47120000,37991085.30223600,90449
1623196800000,2021-06-09 00:00:00,AAVE/USDT,329.31000000,343.89000000,305.57000000,338.85000000,188262.96760000,61801739.21123700,155945
1623110400000,2021-06-08 00:00:00,AAVE/USDT,334.51000000,339.21000000,296.37000000,329.30000000,213810.62300000,68644754.49865600,169911
1623024000000,2021-06-07 00:00:00,AAVE/USDT,365.73000000,387.76000000,331.54000000,334.54000000,182850.34440000,67541485.34755600,186603
